chr,start,end,testSample1,testSample2
2,176850000,176879999,0.085168315,-0.040583475
1,180270000,180299999,0.039943799,-0.040674787
2,105750000,105779999,0.078044767,-0.040755839
2,116730000,116759999,-0.118829937,-0.040769971
2,5640000,5669999,0.06945469,-0.040772698
1,44730000,44759999,0.123431736,-0.040789384
2,238170000,238199999,0.126746404,-0.040800736
2,130410000,130439999,0.073760945,-0.040808843
1,237690000,237719999,0.012749859,-0.04081463
2,68910000,68939999,-0.056821998,-0.040864019
1,34950000,34979999,-0.020621466,-0.04086456
2,71640000,71669999,0.037690912,-0.040877814
1,153270000,153299999,0.106377017,-0.040891018
1,184170000,184199999,0.076690195,-0.040927514
2,1830000,1859999,0.206333515,-0.040996114
1,60030000,60059999,-0.086096027,-0.04103543
2,237210000,237239999,0.103760231,-0.041057115
1,229080000,229109999,0.109141472,-0.041080079
2,114180000,114209999,0.08674917,-0.041096934
2,28320000,28349999,0.102735179,-0.04113333
2,99240000,99269999,0.154645291,-0.041145778
1,213840000,213869999,0.045812855,-0.041148001
1,109350000,109379999,0.161493103,-0.041182431
2,5670000,5699999,0.071916165,-0.041187891
2,109980000,110009999,0.206717107,-0.041243256
2,3030000,3059999,0.147181961,-0.041254738
1,116040000,116069999,0.04087272,-0.041275028
2,120180000,120209999,0.189520869,-0.041276447
2,8820000,8849999,0.179293377,-0.041343932
1,113760000,113789999,0.088544927,-0.041358358
2,45000000,45029999,0.085167148,-0.041369944
2,31710000,31739999,-0.027284729,-0.041475301
2,44100000,44129999,0.091939045,-0.041528355
2,169170000,169199999,0.073871668,-0.041532991
2,174780000,174809999,0.067820507,-0.041545913
1,219930000,219959999,-0.000546084,-0.041613583
1,236730000,236759999,0.053253905,-0.041658733
1,224880000,224909999,0.101881372,-0.041660099
2,127470000,127499999,0.135384166,-0.041791482
1,147120000,147149999,0.124739625,-0.04179563
1,37590000,37619999,0.142601019,-0.041837666
2,95640000,95669999,0.162209048,-0.041875397
1,94800000,94829999,0.092395073,-0.04188375
2,197580000,197609999,0.071568705,-0.041915853
2,106590000,106619999,0.025495126,-0.041941938
1,235020000,235049999,0.198924943,-0.041975825
1,234720000,234749999,0.176222099,-0.041986642
1,233070000,233099999,0.08200489,-0.042069579
2,900000,929999,0.173991321,-0.042108088
1,200190000,200219999,0.089805981,-0.042121944
1,4770000,4799999,0.19117983,-0.042125751
2,191070000,191099999,0.118161683,-0.042201601
1,51270000,51299999,0.094130614,-0.04220626
2,74910000,74939999,0.05523586,-0.042233849
1,174480000,174509999,-0.027962803,-0.04224261
2,46290000,46319999,0.118543698,-0.042246589
1,109140000,109169999,0.014948975,-0.042265126
2,3270000,3299999,0.158422253,-0.042317827
2,110820000,110849999,0.103315427,-0.042332877
1,227940000,227969999,0.205551739,-0.042401397
2,172620000,172649999,0.080179736,-0.04241693
1,42510000,42539999,0.023293528,-0.042438577
2,106260000,106289999,0.061616724,-0.042444598
2,105540000,105569999,0.108546918,-0.042465366
2,169260000,169289999,0.050413798,-0.042481478
2,237660000,237689999,0.163135667,-0.042518777
1,247710000,247739999,0.055311867,-0.042565128
1,5460000,5489999,0.185246859,-0.04258455
2,207600000,207629999,0.067258977,-0.042606088
1,157200000,157229999,0.002975302,-0.042643929
1,38970000,38999999,0.086505729,-0.04268769
1,147150000,147179999,0.106967853,-0.042716349
1,85650000,85679999,0.139336783,-0.042721542
2,80430000,80459999,0.032007788,-0.042736294
2,48990000,49019999,0.013575405,-0.0428021
2,164340000,164369999,0.018295742,-0.042814811
1,218670000,218699999,0.090107613,-0.042819934
1,240600000,240629999,0.075926574,-0.042828119
1,50760000,50789999,0.075509319,-0.042900232
1,3240000,3269999,0.224173635,-0.042923392
1,204210000,204239999,0.254060805,-0.042929617
1,870000,899999,0.176802718,-0.042985598
1,245910000,245939999,0.057333259,-0.042999142
2,112230000,112259999,0.145220634,-0.04303308
2,54450000,54479999,0.052133482,-0.043070328
1,48030000,48059999,0.165134662,-0.043077966
2,64410000,64439999,0.136790429,-0.04308322
1,242340000,242369999,0.075475645,-0.043114539
2,26670000,26699999,0.2291477,-0.043114722
2,45990000,46019999,0.162392053,-0.04312877
2,132360000,132389999,0.016899203,-0.043189548
1,62010000,62039999,-0.019421259,-0.043195802
2,227880000,227909999,0.031554677,-0.043298121
1,64110000,64139999,0.132678436,-0.043354989
2,33420000,33449999,-0.002589527,-0.043377375
2,227970000,227999999,0.121653755,-0.043382883
1,108870000,108899999,0.009349869,-0.043387034
2,240120000,240149999,0.230536681,-0.043388197
1,116190000,116219999,0.126390946,-0.043468807
2,16230000,16259999,0.164207852,-0.043494581
2,8640000,8669999,0.189649325,-0.043498144
1,14130000,14159999,0.216617828,-0.04352881
1,14850000,14879999,0.107352158,-0.043608954
2,73140000,73169999,0.163687131,-0.043625609
1,3270000,3299999,0.201580776,-0.04363799
2,127500000,127529999,0.138550716,-0.043687793
1,160530000,160559999,-0.045804271,-0.043691148
2,240030000,240059999,0.257168467,-0.04372105
1,246180000,246209999,-0.010597326,-0.043746186
1,180810000,180839999,0.000803981,-0.043797627
1,206670000,206699999,0.195152337,-0.043815977
1,180780000,180809999,0.051709033,-0.043858171
1,29790000,29819999,0.14525359,-0.043963083
1,220530000,220559999,0.059076213,-0.043980583
2,122850000,122879999,0.089239874,-0.044005323
1,90210000,90239999,0.120745742,-0.044023619
1,17070000,17099999,0.183932009,-0.044032809
2,196950000,196979999,0.025722389,-0.044062624
2,75120000,75149999,0.145262937,-0.04406774
1,34470000,34499999,0.048236243,-0.044074144
2,6300000,6329999,-0.01601574,-0.044091196
2,106290000,106319999,0.11570284,-0.044106815
1,29760000,29789999,0.180466002,-0.044152981
1,110670000,110699999,0.165188538,-0.044169959
1,8400000,8429999,0.243676099,-0.044181001
2,228060000,228089999,0.082907245,-0.044237377
1,241890000,241919999,0.052218332,-0.044243022
2,127530000,127559999,0.172129845,-0.044249667
2,44610000,44639999,0.014353663,-0.044288456
1,56850000,56879999,0.073376994,-0.044315415
1,85350000,85379999,0.056867098,-0.04436488
1,210000000,210029999,0.080906791,-0.044367678
1,232800000,232829999,0.153112039,-0.044377594
1,210720000,210749999,0.086760802,-0.044405363
1,234690000,234719999,0.150898514,-0.04441413
1,1260000,1289999,0.256117888,-0.044423036
1,197760000,197789999,0.136312052,-0.044487278
1,229140000,229169999,0.170155357,-0.044515013
1,36990000,37019999,0.14325091,-0.044522733
2,64980000,65009999,0.159757286,-0.044563036
1,180600000,180629999,0.055557091,-0.044571239
1,218580000,218609999,0.056887576,-0.044583815
2,68310000,68339999,0.004141281,-0.044632503
1,233430000,233459999,0.092215434,-0.044638727
2,225660000,225689999,-0.035739267,-0.044696292
2,236100000,236129999,0.123719909,-0.044701804
1,214590000,214619999,0.138264334,-0.044706638
2,136350000,136379999,0.041795805,-0.044712595
2,237600000,237629999,0.188878764,-0.044744597
1,94830000,94859999,0.108830837,-0.04479342
1,86220000,86249999,-0.045720578,-0.044805054
1,161760000,161789999,0.034835364,-0.044809007
1,14370000,14399999,0.120001987,-0.044828048
2,227940000,227969999,0.061417956,-0.044850967
2,11040000,11069999,0.18484481,-0.044851924
2,46170000,46199999,0.127074453,-0.044876328
2,161010000,161039999,0.06210074,-0.044906977
2,44820000,44849999,-0.008112658,-0.044909657
2,130770000,130799999,-0.01696846,-0.044912028
1,231960000,231989999,0.165350368,-0.04492044
2,190530000,190559999,0.108800328,-0.044921423
1,228510000,228539999,0.182694007,-0.044921783
1,206250000,206279999,0.132283477,-0.044926753
1,89460000,89489999,0.106991285,-0.044936822
2,119460000,119489999,0.0784069,-0.044974384
2,228390000,228419999,0.029030868,-0.044978606
2,131370000,131399999,-0.154425495,-0.044983031
1,6960000,6989999,0.17491923,-0.044991918
1,64020000,64049999,0.087662059,-0.044997789
2,201390000,201419999,-0.061071654,-0.04501088
2,202380000,202409999,-0.002158966,-0.045024626
2,242940000,242969999,0.224851398,-0.045031382
1,167220000,167249999,0.080206318,-0.045053754
2,231030000,231059999,0.08610446,-0.04510894
1,201060000,201089999,0.169892298,-0.045248604
1,230340000,230369999,0.141064414,-0.045312848
1,248040000,248069999,0.115307307,-0.04531685
1,232170000,232199999,0.069341762,-0.045338189
2,131280000,131309999,0.20201794,-0.045383334
2,11880000,11909999,0.210110184,-0.045394466
1,114900000,114929999,0.080842475,-0.045404879
1,182610000,182639999,0.137483599,-0.045462797
1,91440000,91469999,-0.042588705,-0.045464528
2,31170000,31199999,0.167566475,-0.045471081
2,179130000,179159999,0.04020932,-0.045497147
2,71880000,71909999,0.160143399,-0.045524252
2,241680000,241709999,0.23313212,-0.045544517
2,230160000,230189999,-0.057451876,-0.045569518
2,134760000,134789999,0.138035427,-0.045570175
2,198570000,198599999,0.038313405,-0.045599331
2,211170000,211199999,-0.110148207,-0.0456034
2,46140000,46169999,0.15213305,-0.045621896
1,14310000,14339999,-0.06093989,-0.045625247
2,101070000,101099999,0.058644053,-0.04567464
2,134940000,134969999,0.093297745,-0.045676754
1,180150000,180179999,0.210705312,-0.045697858
2,169710000,169739999,-0.06023262,-0.045716081
1,75390000,75419999,0.033204938,-0.045728053
1,119640000,119669999,-0.009937079,-0.045780465
2,72630000,72659999,0.007075339,-0.045787788
2,121290000,121319999,0.227254344,-0.045796473
1,244770000,244799999,0.152678412,-0.045800289
1,3090000,3119999,0.219518147,-0.045814247
1,38910000,38939999,0.099405529,-0.045845504
1,120780000,120809999,0.096661734,-0.04587972
1,244710000,244739999,0.049201448,-0.045902619
2,98610000,98639999,0.120881939,-0.045917363
2,215760000,215789999,0.00264882,-0.045941955
2,99690000,99719999,0.045779738,-0.045943386
1,178260000,178289999,0.001332944,-0.046002338
1,246150000,246179999,0.188893305,-0.046026674
2,175920000,175949999,-0.034548091,-0.046053107
1,233880000,233909999,0.008219969,-0.046090386
2,3120000,3149999,0.119491024,-0.046143037
2,158550000,158579999,0.036989394,-0.04614873
2,178230000,178259999,0.040281007,-0.046152161
1,148620000,148649999,-0.264219481,-0.046163837
2,63780000,63809999,0.034296117,-0.046270099
1,55890000,55919999,0.050603786,-0.046360152
2,38340000,38369999,0.060019291,-0.046370346
1,182490000,182519999,-0.092686802,-0.046375614
1,226830000,226859999,0.1750585,-0.046434527
2,40230000,40259999,-0.099366063,-0.046440556
2,98790000,98819999,0.092286435,-0.046517437
1,207030000,207059999,0.099071852,-0.046528244
1,147180000,147209999,0.06021904,-0.046540905
1,185340000,185369999,0.067591104,-0.046568439
2,3750000,3779999,0.149929824,-0.046575135
2,150360000,150389999,0.02621092,-0.046603972
2,56370000,56399999,-0.14307658,-0.046606928
2,135900000,135929999,0.017051088,-0.046615978
1,121110000,121139999,0.098704542,-0.046619176
2,23850000,23879999,0.202481348,-0.046643223
1,244170000,244199999,0.116685187,-0.046675628
1,116400000,116429999,0.097511088,-0.046682188
1,119730000,119759999,-0.219553303,-0.046684485
1,114120000,114149999,-0.035557118,-0.046695183
1,236700000,236729999,0.152184807,-0.046737901
2,111690000,111719999,0.133214243,-0.046770457
2,21060000,21089999,0.030338354,-0.046797515
2,110070000,110099999,0.183567037,-0.046798875
1,78600000,78629999,-0.027547031,-0.046821015
1,41940000,41969999,0.230234598,-0.04683177
1,110820000,110849999,0.159765974,-0.046885964
2,236730000,236759999,0.141914947,-0.046886849
1,168270000,168299999,0.12300675,-0.046919148
1,147810000,147839999,0.150735564,-0.04693522
1,241020000,241049999,0.043999203,-0.046941289
1,54150000,54179999,0.183189654,-0.046953538
1,161550000,161579999,0.186468442,-0.046970255
2,232980000,233009999,-0.023183155,-0.046995743
2,98550000,98579999,0.038092285,-0.047015637
2,24420000,24449999,0.162905465,-0.047040863
2,48240000,48269999,0.080901904,-0.047053327
1,33840000,33869999,0.127890085,-0.047100668
1,41700000,41729999,0.15534561,-0.047103063
1,49050000,49079999,0.053167809,-0.047111083
1,41580000,41609999,0.062100317,-0.047126383
1,47250000,47279999,0.115045992,-0.04712866
2,46050000,46079999,0.144966593,-0.047137146
1,157290000,157319999,-0.080263169,-0.047165554
2,63420000,63449999,-0.00060771,-0.047238599
2,37620000,37649999,0.154589196,-0.04723978
1,21330000,21359999,0.073157848,-0.047259723
2,66810000,66839999,0.058973819,-0.047277924
1,30570000,30599999,0.197090104,-0.04731955
1,179970000,179999999,-0.01751149,-0.047339088
2,66180000,66209999,0.030425188,-0.047345111
1,217830000,217859999,0.056401858,-0.047365615
1,143340000,143369999,-0.160703795,-0.047417151
2,720000,749999,0.120437267,-0.047484727
1,13590000,13619999,0.121468622,-0.047486385
1,89400000,89429999,0.051158283,-0.047499111
1,91650000,91679999,0.105851438,-0.047561055
1,222720000,222749999,0.040633071,-0.0475798
1,176040000,176069999,0.060606852,-0.047582847
2,64320000,64349999,0.097352784,-0.047608841
2,33270000,33299999,0.121651643,-0.047614007
1,143400000,143429999,0.126222837,-0.047650627
2,139200000,139229999,0.022543347,-0.047704777
2,239040000,239069999,0.232859784,-0.047707629
1,64710000,64739999,0.056050793,-0.047715244
1,14040000,14069999,0.117777171,-0.047720391
1,147000000,147029999,0.113296553,-0.047732409
2,32100000,32129999,0.00865454,-0.04773489
2,180000,209999,0.076690499,-0.047745757
2,132900000,132929999,0.005513107,-0.047773539
1,233910000,233939999,0.071221891,-0.04777827
2,68190000,68219999,-0.019101935,-0.047788773
2,228090000,228119999,0.037964321,-0.047809079
1,210060000,210089999,0.093243683,-0.047837135
1,5970000,5999999,0.155190993,-0.047860987
2,65070000,65099999,0.188402799,-0.047880621
2,227550000,227579999,0.033274122,-0.047941005
2,136860000,136889999,0.166240362,-0.04800866
1,48270000,48299999,0.131364359,-0.048020424
1,166350000,166379999,-0.016303871,-0.048034949
2,153450000,153479999,0.139668478,-0.048049051
2,202620000,202649999,0.062729103,-0.048072201
1,114720000,114749999,0.083495125,-0.048073027
1,30180000,30209999,0.151331628,-0.048076585
1,120240000,120269999,0.075381933,-0.048097807
1,30600000,30629999,0.118884688,-0.048155606
1,120690000,120719999,0.029090995,-0.04816554
2,71820000,71849999,0.208615811,-0.04817737
2,19950000,19979999,0.121468622,-0.048181915
1,241260000,241289999,0.006467229,-0.048225735
1,174930000,174959999,0.029789477,-0.048283112
1,116760000,116789999,0.07823807,-0.048312759
1,183510000,183539999,0.134184784,-0.048330111
2,131430000,131459999,0.022402204,-0.048340787
2,175200000,175229999,0.112697158,-0.048353653
1,50340000,50369999,-0.092317699,-0.048381491
2,132840000,132869999,-0.126140493,-0.0483843
2,202410000,202439999,0.022059394,-0.048386083
2,105240000,105269999,-0.039598543,-0.048387061
2,220710000,220739999,0.060488514,-0.048387881
2,65880000,65909999,0.045449255,-0.048402295
1,114150000,114179999,0.041489965,-0.048415031
1,152400000,152429999,0.118963082,-0.048415969
1,214440000,214469999,0.095687025,-0.04845603
1,87390000,87419999,0.034275662,-0.04848969
1,214560000,214589999,0.128668176,-0.048500831
1,222750000,222779999,0.04942515,-0.048607521
2,112290000,112319999,0.177193764,-0.048608179
2,64950000,64979999,0.130355002,-0.04862192
2,74850000,74879999,0.07584314,-0.048639999
1,173550000,173579999,0.007383125,-0.048652076
2,210000,239999,0.05343585,-0.048652283
1,4170000,4199999,0.185586179,-0.048658221
2,152760000,152789999,0.090546037,-0.048674776
2,231930000,231959999,0.033356838,-0.048794324
1,38760000,38789999,-0.007785693,-0.048852756
1,87360000,87389999,0.114451049,-0.048881846
2,202530000,202559999,0.125849638,-0.048881983
1,60060000,60089999,-0.017699505,-0.048896617
1,114960000,114989999,0.080684448,-0.048934414
1,58800000,58829999,-0.118626629,-0.048954469
2,111870000,111899999,0.149946036,-0.048955179
1,30870000,30899999,0.165720792,-0.048959665
1,185100000,185129999,-0.067465542,-0.048962893
2,118740000,118769999,0.019470003,-0.048973621
2,238650000,238679999,0.169040203,-0.04897725
2,119730000,119759999,0.103678463,-0.049009431
1,85500000,85529999,0.07131906,-0.04903728
2,111330000,111359999,0.038697791,-0.049074947
2,42090000,42119999,0.160292932,-0.049120176
1,114510000,114539999,0.125498177,-0.049121094
2,223770000,223799999,0.0581544,-0.049140773
1,184140000,184169999,0.054415537,-0.049169974
1,242880000,242909999,0.05535384,-0.049216836
2,110010000,110039999,0.215217681,-0.049227612
2,73830000,73859999,0.130857553,-0.049269268
1,85770000,85799999,0.118098185,-0.049311691
2,23550000,23579999,0.164496018,-0.049326298
